Brand,Product,Deal Price,Promotion Effectivity,Aisle,Grocery Store
"
                        Ben's Original
                    ",Jasmine Rice,$9.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Pete Authentique
                    ","Gluten Free Rosé Sauce, La charmeuse",$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Sardines in Soy Oil,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Irresistibles
                    ",Pho Broth,$2.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Vanilla Flavoured Holiday Cereal, Elf on the Shelf",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Old El Paso
                    ",Quesadilla Seasoning Mix,2 /$3.00,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Pete Authentique
                    ",Sausage Arrabbiata Sauce,$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Calorie-Wise Salad Dressing, Miracle Whip",$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Olive Oil Spread, Miracle Whip",$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Salad Dressing, Miracle Whip",$6.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Peas and Carrots,$2.29 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Cut Green Beans,$2.29 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Cut Wax Beans,$2.29 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",High Protein Regular Instant Oatmeal,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Dora
                    ","Strawberry, Cherry and Raspberry Jam",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kellogg's
                    ","Special Edition Honey Flavour Cereals, Mini-Wheats",$5.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Dora
                    ",Fruit Ketchup,$4.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Minis Cereal, Reese's Puffs",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",Maple and Brown Sugar Flavoured Lightly Sweetened In...,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",Peaches and Cream Flavoured Instant Oatmeal,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",Instant Oatmeal Variety Pack,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",Regular Instant Oatmeal,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",Maple and Brown Sugar Instant Oatmeal,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Heinz
                    ",Tomato Ketchup,$5.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Quaker
                    ",Apples and Cinnamon Flavoured Instant Oatmeal,$3.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Heinz
                    ",Tomato Ketchup,$5.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Hollandaise Sauce Mix,$0.88 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Three Peppercorn Sauce Mix,$0.88 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Béchamel Sauce Mix,$0.88 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Extra Broad Egg Noodles,$2.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Delverde
                    ",Fettuccine A Nido N°81,2 /$4.50,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Hazelnut Chocolate Spread,$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",BBQ Sauce Mix,$0.88 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",6 Bean Blend,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Pilaros
                    ",Green Olives Stuffed with Garlic,$10.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Old El Paso
                    ",Mexican Rice,$2.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        General Mills
                    ","Graham Cracker Flavoured Cereal, Golden Grahams",$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Selection
                    ",Reduced Salt Beef Bouillon Concentrate,$5.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        La Costeña
                    ",Green Mexican Sauce,$4.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Kraft
                    ","Peanut Butter with Sea Salt, All Natural",$5.77 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Pilaros
                    ",Green Olives Stuffed with Red Pepper,$10.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",Black Eye Peas,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        La Costeña
                    ",Homestyle Mexican Salsa Sauce,$4.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Pastene
                    ",Fillets Of Mackerels In Olive Oil and Added Salt,$3.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",Romano Beans,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Cedar
                    ",Navy Beans,$1.99 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        La Costeña
                    ",Taquera Sauce,$4.49 ea.,"
Valid until Dec 6, 2023
",Pantry,Metro
"
                        Chips Ahoy!
                    ",Original Chocolate Chip Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ","Chocolate Sandwich Cookies, The Original",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Classic Flavour Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sea Salt Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Smartfood
                    ",White Cheddar Popcorn,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sea Salt and Vinegar Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Premium Plus
                    ",Salted Tops Crackers,$4.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","Sea Salt Old-Fashioned Chips, Thick Cut",$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Vachon
                    ",Jos Louis™ Original Cakes,2 /$8.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Crackers Assortment,$5.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Chocolate Bar, Kit Kat",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Jalapeño Pepper Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Mini Butter Cookies with Real Milk Chocolate, Célébr...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Mesquite BBQ Flavoured Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Lime and Black Pepper Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",3 Cheese & Roasted Onion Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Chocolate Bar, Caramilk",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Humpty Dumpty
                    ",Cheese Sticks,2 /$7.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","BBQ Flavoured Old-Fashioned Chips, Thick Cut",$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Vachon
                    ",Mille Feuilles Flaky Pastries,2 /$8.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Bacon and Cheddar Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Chocolate Bar, Aero",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Smartfood
                    ",Movie Night Butter Popcorn,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Maple Leaf Cream Cookies, Célébration",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Vachon
                    ",Vanilla Flavoured 1/2 Moon™ Cakes,2 /$8.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Café Au Lait Wafer Cookies with a Milk Chocolate Coa...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Butter Cookies Topped with 70% Cocoa Dark Chocolate,...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Chocolate Bar, Coffee Crisp",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ","Peanut Butter Cups, Reese's",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Takis
                    ",Extreme Fuego® Tortilla Chips,$3.69 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Kozy Shack
                    ",Gluten Free Original Rice Pudding Snack Cups,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Vanilla Wafer Cookies with a Milk Chocolate Coating,...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Humpty Dumpty
                    ",Bbq Flavoured Ringolos,2 /$7.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Premium Plus
                    ",Unsalted Tops Crackers,$4.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ","Chocolate Bar, Oh Henry!",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mars
                    ","Chocolate Bar, Mars",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Butterscotch Pudding Snacks,$1.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mars
                    ","Chocolate Bar, Snickers",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ",Thin Chocolate Sandwich Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Cheese Flavoured Sandwich Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Chocolate Bar, Mr.Big",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Chocolate Bar, Crunchie",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Finger Cookies in a Milk Chocolate Coating, Célébration",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Butter Cookies Topped with 45% Cocoa Dark Chocolate,...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Candy Coated Milk Chocolate, Smarties",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Chocolate Pudding Snacks,$1.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Butter Cookies Topped with Milk Chocolate Caramel Tr...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Smartfood
                    ",Sweet and Salty Popcorn,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Oatmeal Cookies with Real Milk Chocolate, Célébration",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Tapioca Pudding Snacks,$1.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Chip Ahoy!
                    ",Chocolate Chunk Soft Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ","Chocolate Candy, Cherry Blossom",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Maple Leaf Cookies,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Smartfood
                    ",Jalapeño and Cheddar Popcorn,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Vachon
                    ",Candy Brownies,2 /$8.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mars
                    ","Chocolate Bar, Twix",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Vachon
                    ",Chocolate Flavoured 1/2 Moon™ Cakes,2 /$8.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ",Creamy Milk Chocolate Bar with Whole Almonds,$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Finger Cookies in a 45% Cocoa Dark Chocolate Coating...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Butter Cookies Topped with Milk Chocolate Raspberry ...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Milk Chocolate Bar, Mirage",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ",Cookie N' Cream Chocolate Bar,$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        FudgeeO
                    ",Original Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Vanilla Flavoured Pudding Snacks,$1.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Dare
                    ","Chocolate Chip Soft Cookies, Bear Paws",$4.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Chocolate Bar, Wunderbar",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Butter Cookies Topped with 45% Cocoa Dark Chocolate ...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Premium Plus
                    ",Whole Wheat Crackers,$4.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Danish Style Cookies,$6.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Peanut Butter and Chocolate Chunk Cookies,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Peanut, Almond and Dark Chocolate Chewy Granola Bars...",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Fibre 1
                    ",Chocolate Fudge Brownies,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Dare
                    ","Molasses Soft Cookies, Bear Paws",$4.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Graham Cookies with A Milk Chocolate Coating, Célébr...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Barbecue Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","All Butter Biscuits Topped with Milk Chocolate, Sign...",$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Cheese Flavoured Cracker Sandwiches,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Regular Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mars
                    ","Coconut Chocolate Candy Bar, Bounty",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mott's
                    ","Assorted Fruit & Veggie Flavoured Snacks, Fruitsations",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Wheat Thins
                    ",Spinach and Roasted Garlic Wheat Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        M&M's
                    ","Milk Chocolate Candy To Go, Minis",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Peanut Butter and Dark Chocolate Chewy Granola Bars,...",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Kozy Shack
                    ",Gluten Free Tapioca Pudding Snack Cups,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Milk Chocolate Bar, Dairy Milk",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Butter Cookies Topped with Milk Chocolate Maple Truf...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","All-Butter Cookies Topped With Dark Chocolate, Signa...",$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Christie
                    ","Sweet Potato Crackers, Wheat Thins",$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Chocolate Bar, Crispy Crunch",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Rippled Regular Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Chocolate Fudge Pudding Snacks,$1.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Milk Chocolate & Chewy Caramel Bites, Rolo",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Fibre 1
                    ","Cinnamon Bun Flavoured Bars, Delights",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","White Chocolate Bar, Aero",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mott's
                    ","Berry Flavoured Fruit & Veggie Snacks, Fruitsations",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Jell-O
                    ",Rich Milk Chocolate Flavoured Pudding,2 /$8.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ferrero
                    ","Fine Hazelnut Chocolates, Rocher",$8.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Peppermint Flavoured Chocolate Bar, Aero",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Crispy Rice Milk Chocolate Bar, Crunch",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Kinder Surprise
                    ",Milk Chocolate Eggs with Surprise Toy,$5.29 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ",Creamy Milk Chocolate Bar,$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Wheat Thins
                    ",Sundried Tomato & Basil Wheat Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        FudgeeO
                    ",Double Stuf Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ","Thin Vanilla Flavoured Sandwich Cookies, Golden",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","70% Cocoa Dark Chocolate Bar, Aero",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Dare
                    ","Banana Bread Soft Cookies, Bear Paws",$4.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Betty Crocker
                    ",Disney Frozen Themed Fruit Flavoured Snacks,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Smartfood
                    ",Sour Cream and Onion Seasoned Popcorn,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","Vegetable Chips, Classic",2 /$7.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ",Thin Dark Chocolate Flavoured Cream Sandwich Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Sweet Chili and Sour Cream Cheese Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","Vegetable Chips, Classic",2 /$7.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Lightly Salted Classic Flavour Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Blueberry Truffle Butter Cookies Topped with Dark Ch...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Lightly Salted Original Flavour Chips Value Pack, Wavy",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Salt and Vinegar Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Smokey Bacon Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ",Dark Chocolate and Nuts Chewy Granola Bars Dipped in...,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ",Dark Chocolate Sandwich Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Original Chips, Value Pack, Wavy",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Humpty Dumpty
                    ","Partymix Original Snack, PartyMix",2 /$7.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sea Salt Flavoured Vegetable Sticks,2 /$7.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Ketchup Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Old Fashioned Bar-B-Q Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Cashew Butter Coated Cashew Chewy Granola Bars, Swee...",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sea Salt Flavoured Old-Fashioned Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sea Salt and Vinegar Flavoured Old-Fashioned Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sriracha Flavoured Vegetable Sticks,2 /$7.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sundried Tomato and Basil Flavoured Vegetable Chips,2 /$7.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",Sweet Chili Heat Flavoured Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",White Cheddar Flavoured Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Sour Cream and Chive Flavoured Potato Snacks, Poppables",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Double Double Chocolate Bar, Coffee Crisp",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        M28
                    ",White Chocolate Macadamia Nut Cookie,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Milk Chocolate Coated Almonds,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Dark Chocolate Covered Almonds,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Candy Cane Flavoured Chocolate Eggs, Mini Eggs",2 /$3.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",All Dressed Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Almond Butter Coated Almond Chewy Granola Bars, Swee...",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Takis
                    ","Fuego Wavy Chip, Waves",$3.69 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Caramelized-White Chocolate Coated Wafers, Kit Kat Gold",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Dare
                    ","Chocolate Sandwich Cookies, Bear Paws",$4.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Roasted Mixed Nut Granola Bars, Sweet & Salty",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Peanut Butter Coated Peanut Chewy Granola Bars, Swee...",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ","Salted Caramel and Chocolate Flavoured Granola Bars,...",$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Cheddar Jalapeño Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Hickory Barbecue Flavoured Chips Value Pack, Wavy",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Salt and Vinegar Flavoured Chips Value Pack, Wavy",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Lightly Salted Bar-B-Q Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Humpty Dumpty
                    ","Partymix All Dressed Snack, PartyMix",2 /$7.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Humpty Dumpty
                    ","Cheese Flavoured Snack, PartyMix",2 /$7.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Classic Christmas Chocolates, Turtles",$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Figurine Christmas Chocolate, Kit Kat",$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Spicy Dill Pickle Old-Fashioned Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Popcorners
                    ",Sweet Chili Flavoured Chips,2 /$9.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        PopCorners
                    ",Spicy Cheddar Popped-Corn Chips,2 /$9.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        PopCorners
                    ",Sweet and Salty Popped-Corn Chips,2 /$9.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        PopCorners
                    ",White Cheddar Flavoured Popped-Corn Chips,2 /$9.00,"
Valid until Dec 6, 2023
",Snacks,Metro
